StreetName,Angle,ObjectID,Direction
Lexington Avenue,36.29262973,6013,L
Bowery,-68.74949449,6020,R
Cooper Square,35.43331401,6022,R
Cooper Square,35.43331401,6023,R
Cooper Square,35.43331401,6024,R
Cooper Square,35.43331401,6025,R
Cooper Square,35.43331401,6026,R
Sixth Avenue,-1.397181024,6027,R
Columbus Avenue,-66.65381636,6031,L
Broadway,14.93141718,6044,R
Greenwich Street,1.041626673,6058,
Sixth Avenue,-1.397181024,6062,L
Third Avenue,-66.61477894,6064,
Third Avenue,-66.61477894,6070,L
Third Avenue,-66.61477894,6072,R
Lexington Avenue,36.29262973,6076,L
Broadway,14.93141718,6081,
Amsterdam Avenue,35.3802722,6087,R
Broadway,14.93141718,6089,L
Broadway,14.93141718,6090,L
Broadway,14.93141718,6091,L
Avenue C,-67.24236368,6097,R
Eighth Avenue,-67.09423034,6103,R
Broadway,14.93141718,6104,
Sixth Avenue,-1.397181024,6108,
Broad Street,15.36608521,6128,L
Broad Street,15.36608521,6129,R
Lexington Avenue,36.29262973,6131,R
Fulton Street,-63.26288994,6154,L
Fulton Street,-63.26288994,6155,L
Fulton Street,-63.26288994,6156,
Fulton Street,-63.26288994,6157,L
Fulton Street,-63.26288994,6163,L
Fulton Street,-63.26288994,6164,R
Fulton Street,-63.26288994,6167,R
Fulton Street,-63.26288994,6168,
Fulton Street,-63.26288994,6169,L
Fulton Street,-63.26288994,6170,L
Broadway,14.93141718,6179,L
Broadway,14.93141718,6182,L
Amsterdam Avenue,35.3802722,6190,L
Amsterdam Avenue,35.3802722,6191,L
Amsterdam Avenue,35.3802722,6197,L
Amsterdam Avenue,35.3802722,6199,L
Amsterdam Avenue,35.3802722,6200,L
Amsterdam Avenue,35.3802722,6202,L
Columbus Avenue,-66.65381636,6210,R
Columbus Avenue,-66.65381636,6211,R
Columbus Avenue,-66.65381636,6212,R
Columbus Avenue,-66.65381636,6213,R
Sixth Avenue,-1.397181024,6223,L
Seventh Avenue,36.55247275,6227,L
Sixth Avenue,-1.397181024,6231,L
12th Street,-66.45996073,6241,R
12th Street,-66.45996073,6242,R
Lexington Avenue,36.29262973,6247,
Lexington Avenue,36.29262973,6248,L
Fulton Street,-63.26288994,6255,R
Fulton Street,-63.26288994,6256,
Ninth Avenue,35.97238705,6258,R
42nd Street,-68.01475442,6278,
Houston Street,-69.95475057,6281,R
Broadway,14.93141718,6282,L
Lafayette Street,39.80557109,6283,R
Lafayette Street,39.80557109,6284,R
Lafayette Street,39.80557109,6285,R
West Broadway,40.20016388,6290,R
Sixth Avenue,-1.397181024,6295,L
Broadway,14.93141718,6297,L
Amsterdam Avenue,35.3802722,6303,L
Amsterdam Avenue,35.3802722,6305,L
First Avenue,36.13537661,6314,L
First Avenue,36.13537661,6315,L
First Avenue,36.13537661,6316,L
First Avenue,36.13537661,6317,L
First Avenue,36.13537661,6318,L
First Avenue,36.13537661,6325,L
First Avenue,36.13537661,6326,L
First Avenue,36.13537661,6327,L
First Avenue,36.13537661,6330,L
First Avenue,36.13537661,6331,L
First Avenue,36.13537661,6335,L
Eighth Avenue,-67.09423034,6340,L
Eighth Avenue,-67.09423034,6341,
Ninth Avenue,35.97238705,6348,
Third Avenue,-66.61477894,6349,R
Park Avenue,-65.00430363,6354,R
Park Avenue,-65.00430363,6357,L
Seventh Avenue,36.55247275,6359,
Seventh Avenue,36.55247275,6362,L
Bowery,-68.74949449,6366,R
Bowery,-68.74949449,6369,L
First Avenue,36.13537661,6373,R
Seventh Avenue,36.55247275,6380,L
Seventh Avenue,36.55247275,6381,L
Seventh Avenue,36.55247275,6382,
Seventh Avenue,36.55247275,6388,R
Broadway,14.93141718,6391,R
4th Street,-63.86358756,6397,R
4th Street,-63.86358756,6398,R
4th Street,-63.86358756,6403,L
4th Street,-63.86358756,6404,L
4th Street,-63.86358756,6409,R
4th Street,-63.86358756,6410,R
4th Street,-63.86358756,6414,L
4th Street,-63.86358756,6415,R
Columbus Avenue,-66.65381636,6421,R
Tenth Avenue,35.80334411,6422,R
Tenth Avenue,35.80334411,6423,R
Tenth Avenue,35.80334411,6425,R
Tenth Avenue,35.80334411,6427,L
Third Avenue,-66.61477894,6435,L
14th Street,-67.23499089,6436,L
Third Avenue,-66.61477894,6438,L
Water Street,76.3423575,6450,L
Park Avenue,-65.00430363,6452,L
Tenth Avenue,35.80334411,6508,R
Thompson Street,40.30508572,6575,R
Fifth Avenue,36.32682595,6578,L
Church Street,-65.16483244,6580,R
Avenue A,35.7066914,6586,L
Washington Street,-84.74619725,6609,L
Avenue D,-66.80140949,6613,L
Avenue D,-66.80140949,6617,L
Avenue D,-66.80140949,6622,L
Avenue D,-66.80140949,6623,L
Avenue D,-66.80140949,6624,L
Avenue D,-66.80140949,6629,L
Avenue D,-66.80140949,6630,L
Avenue D,-66.80140949,6636,L
Avenue D,-66.80140949,6643,L
Avenue D,-66.80140949,6644,L
Avenue D,-66.80140949,6645,L
Lafayette Street,39.80557109,6652,R
Lexington Avenue,36.29262973,6654,
Sixth Avenue,-1.397181024,6658,L
Fifth Avenue,36.32682595,6699,L
First Avenue,36.13537661,6704,L
Lafayette Street,39.80557109,6711,R
Madison Avenue,-67.08044517,6760,L
Ninth Avenue,35.97238705,6761,R
Ninth Avenue,35.97238705,6763,R
Seventh Avenue,36.55247275,6765,L
Seventh Avenue,36.55247275,6767,R
Seventh Avenue,36.55247275,6768,L
Seventh Avenue,36.55247275,6769,L
Hudson Street,11.00354086,6777,R
Third Avenue,-66.61477894,6778,L
Third Avenue,-66.61477894,6779,L
Ninth Avenue,35.97238705,6780,L
Ninth Avenue,35.97238705,6781,L
Ninth Avenue,35.97238705,6784,L
Ninth Avenue,35.97238705,6786,R
Broadway,14.93141718,6792,R
Eighth Street,-66.88579202,6794,
Broadway,14.93141718,6818,R
Broadway,14.93141718,6819,R
Broadway,14.93141718,6820,R
Broadway,14.93141718,6821,R
Broadway,14.93141718,6824,R
Broadway,14.93141718,6825,R
Broadway,14.93141718,6826,R
Broadway,14.93141718,6827,R
Broadway,14.93141718,6828,R
Broadway,14.93141718,6836,R
Broadway,14.93141718,6837,R
Broadway,14.93141718,6846,R
Broadway,14.93141718,6847,R
Broadway,14.93141718,6852,R
Broadway,14.93141718,6855,R
Broadway,14.93141718,6856,R
Broadway,14.93141718,6864,R
Broadway,14.93141718,6880,R
Broadway,14.93141718,6881,R
Broadway,14.93141718,6885,R
Broadway,14.93141718,6886,R
Broadway,14.93141718,6887,R
Broadway,14.93141718,6894,R
Broadway,14.93141718,6895,R
Broadway,14.93141718,6897,L
Broadway,14.93141718,6901,L
Broadway,14.93141718,6902,L
Broadway,14.93141718,6907,
Broadway,14.93141718,6908,L
Broadway,14.93141718,6909,L
Broadway,14.93141718,6914,L
Broadway,14.93141718,6915,L
Broadway,14.93141718,6916,L
Broadway,14.93141718,6920,L
Broadway,14.93141718,6921,L
Broadway,14.93141718,6927,L
Broadway,14.93141718,6928,L
Broadway,14.93141718,6939,L
Broadway,14.93141718,6943,L
Broadway,14.93141718,6944,L
Broadway,14.93141718,6950,L
Broadway,14.93141718,6951,L
Broadway,14.93141718,6952,
Broadway,14.93141718,6953,L
Broadway,14.93141718,6958,L
Broadway,14.93141718,6959,L
Broadway,14.93141718,6960,L
Broadway,14.93141718,6965,L
Broadway,14.93141718,6966,L
Broadway,14.93141718,6967,L
Broadway,14.93141718,6968,L
Broadway,14.93141718,6969,L
Broadway,14.93141718,6970,L
Broadway,14.93141718,6971,L
Broadway,14.93141718,6972,L
Broadway,14.93141718,6980,L
Broadway,14.93141718,6984,L
Broadway,14.93141718,6985,L
Broadway,14.93141718,6986,L
Broadway,14.93141718,6992,R
Broadway,14.93141718,7000,R
Broadway,14.93141718,7001,R
Broadway,14.93141718,7006,R
Broadway,14.93141718,7010,R
Broadway,14.93141718,7019,L
Broadway,14.93141718,7034,L
Broadway,14.93141718,7049,L
Broadway,14.93141718,7050,L
Broadway,14.93141718,7052,R
Broadway,14.93141718,7055,L
Broadway,14.93141718,7065,L
Broadway,14.93141718,7066,L
Columbus Avenue,-66.65381636,7070,L
Columbus Avenue,-66.65381636,7075,L
Columbus Avenue,-66.65381636,7076,L
Columbus Avenue,-66.65381636,7079,L
Columbus Avenue,-66.65381636,7083,R
Columbus Avenue,-66.65381636,7085,R
Columbus Avenue,-66.65381636,7089,R
Columbus Avenue,-66.65381636,7090,R
Columbus Avenue,-66.65381636,7094,R
Columbus Avenue,-66.65381636,7096,R
Columbus Avenue,-66.65381636,7097,R
Columbus Avenue,-66.65381636,7098,R
Columbus Avenue,-66.65381636,7105,R
Columbus Avenue,-66.65381636,7106,R
Columbus Avenue,-66.65381636,7107,R
Columbus Avenue,-66.65381636,7115,R
Columbus Avenue,-66.65381636,7116,R
Columbus Avenue,-66.65381636,7127,R
Columbus Avenue,-66.65381636,7128,R
Columbus Avenue,-66.65381636,7129,R
Columbus Avenue,-66.65381636,7130,R
Columbus Avenue,-66.65381636,7137,R
Columbus Avenue,-66.65381636,7138,R
Columbus Avenue,-66.65381636,7139,R
Columbus Avenue,-66.65381636,7140,R
Columbus Avenue,-66.65381636,7141,R
Columbus Avenue,-66.65381636,7146,R
Columbus Avenue,-66.65381636,7147,R
Columbus Avenue,-66.65381636,7148,R
Columbus Avenue,-66.65381636,7153,R
Columbus Avenue,-66.65381636,7157,L
Columbus Avenue,-66.65381636,7158,L
Columbus Avenue,-66.65381636,7164,L
Columbus Avenue,-66.65381636,7165,L
Columbus Avenue,-66.65381636,7166,L
Columbus Avenue,-66.65381636,7175,L
Columbus Avenue,-66.65381636,7186,L
Columbus Avenue,-66.65381636,7188,L
Columbus Avenue,-66.65381636,7196,L
Columbus Avenue,-66.65381636,7198,R
Columbus Avenue,-66.65381636,7201,
Columbus Avenue,-66.65381636,7203,R
Columbus Avenue,-66.65381636,7204,L
Columbus Avenue,-66.65381636,7205,L
Columbus Avenue,-66.65381636,7217,L
Columbus Avenue,-66.65381636,7220,L
Amsterdam Avenue,35.3802722,7221,
125th Street,-66.91486633,7306,L
125th Street,-66.91486633,7307,
125th Street,-66.91486633,7359,R
86th Street,-67.41268947,7418,L
96th Street,35.77607772,7504,R
First Avenue,36.13537661,7509,R
First Avenue,36.13537661,7518,R
First Avenue,36.13537661,7524,R
First Avenue,36.13537661,7529,R
First Avenue,36.13537661,7530,R
First Avenue,36.13537661,7535,R
First Avenue,36.13537661,7544,R
First Avenue,36.13537661,7545,R
First Avenue,36.13537661,7547,L
First Avenue,36.13537661,7548,
First Avenue,36.13537661,7554,L
First Avenue,36.13537661,7555,L
First Avenue,36.13537661,7557,L
First Avenue,36.13537661,7558,
First Avenue,36.13537661,7559,L
First Avenue,36.13537661,7563,L
First Avenue,36.13537661,7564,L
First Avenue,36.13537661,7568,L
First Avenue,36.13537661,7569,L
First Avenue,36.13537661,7571,R
Lexington Avenue,36.29262973,7578,R
Lexington Avenue,36.29262973,7579,R
Lexington Avenue,36.29262973,7586,R
Lexington Avenue,36.29262973,7587,R
Lexington Avenue,36.29262973,7594,R
Lexington Avenue,36.29262973,7597,R
Lexington Avenue,36.29262973,7599,R
Lexington Avenue,36.29262973,7604,L
Lexington Avenue,36.29262973,7605,L
Lexington Avenue,36.29262973,7613,L
Lexington Avenue,36.29262973,7614,L
Lexington Avenue,36.29262973,7625,L
Lexington Avenue,36.29262973,7626,L
Lexington Avenue,36.29262973,7627,L
Lexington Avenue,36.29262973,7628,L
Lexington Avenue,36.29262973,7640,L
Lexington Avenue,36.29262973,7641,L
Lexington Avenue,36.29262973,7642,L
Lexington Avenue,36.29262973,7643,L
Lexington Avenue,36.29262973,7651,L
Madison Avenue,-67.08044517,7667,R
Madison Avenue,-67.08044517,7668,R
Madison Avenue,-67.08044517,7670,R
Madison Avenue,-67.08044517,7671,R
Madison Avenue,-67.08044517,7676,R
Madison Avenue,-67.08044517,7677,R
Madison Avenue,-67.08044517,7680,L
Madison Avenue,-67.08044517,7684,R
Madison Avenue,-67.08044517,7685,R
Madison Avenue,-67.08044517,7692,R
Madison Avenue,-67.08044517,7694,L
Madison Avenue,-67.08044517,7698,L
Madison Avenue,-67.08044517,7699,L
Madison Avenue,-67.08044517,7701,L
Madison Avenue,-67.08044517,7708,L
Madison Avenue,-67.08044517,7709,L
Madison Avenue,-67.08044517,7715,L
Madison Avenue,-67.08044517,7716,L
Madison Avenue,-67.08044517,7718,L
Madison Avenue,-67.08044517,7719,L
Madison Avenue,-67.08044517,7723,L
Madison Avenue,-67.08044517,7727,L
Madison Avenue,-67.08044517,7728,L
Second Avenue,-66.52260011,7733,R
Second Avenue,-66.52260011,7741,R
Second Avenue,-66.52260011,7742,R
Second Avenue,-66.52260011,7750,R
Second Avenue,-66.52260011,7758,R
Second Avenue,-66.52260011,7762,R
Second Avenue,-66.52260011,7763,R
Second Avenue,-66.52260011,7768,R
Second Avenue,-66.52260011,7769,R
Second Avenue,-66.52260011,7777,R
Second Avenue,-66.52260011,7778,
Second Avenue,-66.52260011,7779,L
Second Avenue,-66.52260011,7780,L
Second Avenue,-66.52260011,7787,L
Second Avenue,-66.52260011,7788,L
Second Avenue,-66.52260011,7789,L
Second Avenue,-66.52260011,7795,L
Second Avenue,-66.52260011,7802,L
Second Avenue,-66.52260011,7803,L
Second Avenue,-66.52260011,7804,L
Second Avenue,-66.52260011,7805,L
Second Avenue,-66.52260011,7806,L
Second Avenue,-66.52260011,7815,L
Second Avenue,-66.52260011,7816,L
Second Avenue,-66.52260011,7817,L
Second Avenue,-66.52260011,7818,L
Second Avenue,-66.52260011,7824,
Second Avenue,-66.52260011,7825,L
Second Avenue,-66.52260011,7833,L
Third Avenue,-66.61477894,7838,R
Third Avenue,-66.61477894,7839,R
Third Avenue,-66.61477894,7842,L
Third Avenue,-66.61477894,7843,L
Third Avenue,-66.61477894,7848,L
Third Avenue,-66.61477894,7849,L
Third Avenue,-66.61477894,7850,L
Third Avenue,-66.61477894,7851,L
Third Avenue,-66.61477894,7855,L
Third Avenue,-66.61477894,7856,L
Third Avenue,-66.61477894,7857,R
Third Avenue,-66.61477894,7859,R
Third Avenue,-66.61477894,7863,R
Third Avenue,-66.61477894,7864,R
Third Avenue,-66.61477894,7865,R
Third Avenue,-66.61477894,7866,R
Third Avenue,-66.61477894,7867,R
Third Avenue,-66.61477894,7868,
Third Avenue,-66.61477894,7873,R
Third Avenue,-66.61477894,7874,R
Third Avenue,-66.61477894,7875,
Third Avenue,-66.61477894,7880,R
Third Avenue,-66.61477894,7881,R
Third Avenue,-66.61477894,7882,R
Third Avenue,-66.61477894,7887,
Third Avenue,-66.61477894,7888,
Third Avenue,-66.61477894,7891,R
Third Avenue,-66.61477894,7892,L
Third Avenue,-66.61477894,7896,L
Third Avenue,-66.61477894,7897,L
Third Avenue,-66.61477894,7898,
Third Avenue,-66.61477894,7906,L
Third Avenue,-66.61477894,7907,L
Third Avenue,-66.61477894,7911,L
Third Avenue,-66.61477894,7912,L
Third Avenue,-66.61477894,7918,L
Third Avenue,-66.61477894,7920,R
York Avenue,36.29262973,7922,R
York Avenue,36.29262973,7923,R
York Avenue,36.29262973,7931,R
York Avenue,36.29262973,7932,R
York Avenue,36.29262973,7933,R
York Avenue,36.29262973,7934,L
York Avenue,36.29262973,7935,L
York Avenue,36.29262973,7941,L
York Avenue,36.29262973,7942,L
York Avenue,36.29262973,7945,L
York Avenue,36.29262973,7946,L
York Avenue,36.29262973,7947,L
York Avenue,36.29262973,7952,L
Second Avenue,-66.52260011,7962,L
Second Avenue,-66.52260011,7963,
Second Avenue,-66.52260011,7965,R
Second Avenue,-66.52260011,7966,R
Second Avenue,-66.52260011,7967,R
Second Avenue,-66.52260011,7968,R
First Avenue,36.13537661,8014,L
First Avenue,36.13537661,8017,L
First Avenue,36.13537661,8020,L
First Avenue,36.13537661,8021,L
First Avenue,36.13537661,8025,L
First Avenue,36.13537661,8026,L
First Avenue,36.13537661,8027,L
First Avenue,36.13537661,8028,L
First Avenue,36.13537661,8033,L
First Avenue,36.13537661,8040,L
First Avenue,36.13537661,8041,L
First Avenue,36.13537661,8047,L
First Avenue,36.13537661,8048,L
First Avenue,36.13537661,8049,L
Second Avenue,-66.52260011,8052,R
Second Avenue,-66.52260011,8055,R
Second Avenue,-66.52260011,8056,R
Second Avenue,-66.52260011,8057,R
Second Avenue,-66.52260011,8059,R
Third Avenue,-66.61477894,8060,L
Third Avenue,-66.61477894,8062,
Third Avenue,-66.61477894,8063,L
Third Avenue,-66.61477894,8066,L
Third Avenue,-66.61477894,8067,L
Third Avenue,-66.61477894,8068,L
Third Avenue,-66.61477894,8069,L
Third Avenue,-66.61477894,8070,L
Third Avenue,-66.61477894,8077,L
Third Avenue,-66.61477894,8078,L
Third Avenue,-66.61477894,8079,L
Third Avenue,-66.61477894,8080,L
Third Avenue,-66.61477894,8082,L
Third Avenue,-66.61477894,8085,L
Third Avenue,-66.61477894,8088,L
Third Avenue,-66.61477894,8089,L
Third Avenue,-66.61477894,8090,L
Third Avenue,-66.61477894,8098,R
Third Avenue,-66.61477894,8099,R
Third Avenue,-66.61477894,8100,L
Seventh Avenue,36.55247275,8108,R
Seventh Avenue,36.55247275,8113,L
Seventh Avenue,36.55247275,8114,L
Seventh Avenue,36.55247275,8118,L
Seventh Avenue,36.55247275,8119,L
42nd Street,-68.01475442,8122,R
Eighth Avenue,-67.09423034,8167,R
Broadway,14.93141718,8273,R
Broadway,14.93141718,8274,
Broadway,14.93141718,8277,R
Broadway,14.93141718,8280,R
Seventh Avenue,36.55247275,8281,R
Seventh Avenue,36.55247275,8282,R
Seventh Avenue,36.55247275,8283,R
Seventh Avenue,36.55247275,8284,R
Seventh Avenue,36.55247275,8285,R
Seventh Avenue,36.55247275,8286,R
Seventh Avenue,36.55247275,8291,R
Broadway,14.93141718,8298,R
Broadway,14.93141718,8305,R
Seventh Avenue,36.55247275,8308,L
Seventh Avenue,36.55247275,8309,L
Seventh Avenue,36.55247275,8310,L
Seventh Avenue,36.55247275,8311,L
Seventh Avenue,36.55247275,8312,L
Seventh Avenue,36.55247275,8313,L
Seventh Avenue,36.55247275,8314,L
Seventh Avenue,36.55247275,8315,L
Seventh Avenue,36.55247275,8317,L
Seventh Avenue,36.55247275,8318,L
Seventh Avenue,36.55247275,8319,L
Seventh Avenue,36.55247275,8320,L
Broadway,14.93141718,8321,L
Broadway,14.93141718,8326,L
Broadway,14.93141718,8327,L
Broadway,14.93141718,8334,
Seventh Avenue,36.55247275,8335,R
Eighth Avenue,-67.09423034,8337,R
Eighth Avenue,-67.09423034,8342,R
Eighth Avenue,-67.09423034,8343,R
Eighth Avenue,-67.09423034,8344,
Eighth Avenue,-67.09423034,8346,R
Eighth Avenue,-67.09423034,8351,R
Eighth Avenue,-67.09423034,8352,R
Eighth Avenue,-67.09423034,8353,R
Eighth Avenue,-67.09423034,8355,R
Eighth Avenue,-67.09423034,8356,R
Eighth Avenue,-67.09423034,8360,R
Eighth Avenue,-67.09423034,8361,R
Eighth Avenue,-67.09423034,8362,R
Eighth Avenue,-67.09423034,8363,R
Eighth Avenue,-67.09423034,8364,L
Eighth Avenue,-67.09423034,8365,L
Eighth Avenue,-67.09423034,8370,L
Eighth Avenue,-67.09423034,8371,L
Eighth Avenue,-67.09423034,8372,L
Eighth Avenue,-67.09423034,8380,
Eighth Avenue,-67.09423034,8381,
Eighth Avenue,-67.09423034,8382,L
Eighth Avenue,-67.09423034,8388,L
Eighth Avenue,-67.09423034,8389,L
Eighth Avenue,-67.09423034,8395,
Eighth Avenue,-67.09423034,8396,L
Eighth Avenue,-67.09423034,8403,L
Eighth Avenue,-67.09423034,8404,L
Eighth Avenue,-67.09423034,8405,L
Eighth Avenue,-67.09423034,8411,L
Eighth Avenue,-67.09423034,8415,R
Fifth Avenue,36.32682595,8419,L
Fifth Avenue,36.32682595,8421,L
Fifth Avenue,36.32682595,8422,L
Fifth Avenue,36.32682595,8423,
Fifth Avenue,36.32682595,8426,L
Fifth Avenue,36.32682595,8433,
Fifth Avenue,36.32682595,8437,L
Fifth Avenue,36.32682595,8438,L
Fifth Avenue,36.32682595,8440,L
Fifth Avenue,36.32682595,8441,L
Fifth Avenue,36.32682595,8445,L
Fifth Avenue,36.32682595,8450,
Ninth Avenue,35.97238705,8452,R
Ninth Avenue,35.97238705,8459,R
Ninth Avenue,35.97238705,8460,R
Ninth Avenue,35.97238705,8465,R
Ninth Avenue,35.97238705,8466,R
Ninth Avenue,35.97238705,8467,R
Ninth Avenue,35.97238705,8468,R
Ninth Avenue,35.97238705,8469,R
Ninth Avenue,35.97238705,8473,R
Ninth Avenue,35.97238705,8474,R
Ninth Avenue,35.97238705,8475,R
Ninth Avenue,35.97238705,8479,R
Ninth Avenue,35.97238705,8480,R
Ninth Avenue,35.97238705,8481,R
Ninth Avenue,35.97238705,8482,R
Ninth Avenue,35.97238705,8491,
Ninth Avenue,35.97238705,8492,R
Ninth Avenue,35.97238705,8493,R
Ninth Avenue,35.97238705,8494,R
Ninth Avenue,35.97238705,8501,R
Ninth Avenue,35.97238705,8502,R
Ninth Avenue,35.97238705,8503,R
Ninth Avenue,35.97238705,8507,R
Ninth Avenue,35.97238705,8508,L
Ninth Avenue,35.97238705,8511,L
Ninth Avenue,35.97238705,8512,
Ninth Avenue,35.97238705,8513,L
Ninth Avenue,35.97238705,8516,L
Ninth Avenue,35.97238705,8517,L
Ninth Avenue,35.97238705,8518,L
Ninth Avenue,35.97238705,8527,L
Ninth Avenue,35.97238705,8528,L
Ninth Avenue,35.97238705,8529,L
Ninth Avenue,35.97238705,8535,L
Ninth Avenue,35.97238705,8536,L
Ninth Avenue,35.97238705,8543,L
Ninth Avenue,35.97238705,8544,L
Ninth Avenue,35.97238705,8545,L
Ninth Avenue,35.97238705,8552,L
Ninth Avenue,35.97238705,8553,L
Ninth Avenue,35.97238705,8554,L
Ninth Avenue,35.97238705,8562,L
Ninth Avenue,35.97238705,8563,L
Seventh Avenue,36.55247275,8564,R
Seventh Avenue,36.55247275,8565,R
Sixth Avenue,-1.397181024,8572,R
Sixth Avenue,-1.397181024,8574,R
Sixth Avenue,-1.397181024,8576,R
Sixth Avenue,-1.397181024,8577,R
Sixth Avenue,-1.397181024,8579,R
Sixth Avenue,-1.397181024,8580,R
Sixth Avenue,-1.397181024,8585,R
Sixth Avenue,-1.397181024,8592,
Sixth Avenue,-1.397181024,8593,
Sixth Avenue,-1.397181024,8597,L
Sixth Avenue,-1.397181024,8600,L
Sixth Avenue,-1.397181024,8601,L
Sixth Avenue,-1.397181024,8602,L
Sixth Avenue,-1.397181024,8603,L
Sixth Avenue,-1.397181024,8604,R
Sixth Avenue,-1.397181024,8605,R
Sixth Avenue,-1.397181024,8608,L
Sixth Avenue,-1.397181024,8609,L
Broadway,14.93141718,8623,R
Broadway,14.93141718,8629,L
Broadway,14.93141718,8630,L
Broadway,14.93141718,8632,
Broadway,14.93141718,8634,R
John Street,-57.61932229,8686,L
Maiden Lane,46.60600299,8732,L
Nassau Street,58.15094868,8778,L
Nassau Street,58.15094868,8798,R
Nassau Street,58.15094868,8813,R
Broadway,14.93141718,8821,R
West Broadway,40.20016388,8822,L
Seventh Avenue,36.55247275,8830,L
Seventh Avenue,36.55247275,8834,L
42nd Street,-68.01475442,8868,L
125th Street,-66.91486633,8894,L
Amsterdam Avenue,35.3802722,8901,R
Avenue A,35.7066914,8903,R
Avenue B,36.86989765,8906,L
Avenue B,36.86989765,8908,L
Avenue C,-67.24236368,8910,L
Bleeker Street,-32.19573394,8911,L
Bleeker Street,-32.19573394,8912,
Seventh Avenue,36.55247275,8923,L
Seventh Avenue,36.55247275,8924,L
Seventh Avenue,36.55247275,8926,L
Broadway,14.93141718,8927,R
Broadway,14.93141718,8933,R
Broadway,14.93141718,8934,L
Broadway,14.93141718,8935,L
Broadway,14.93141718,8938,L
Church Street,-65.16483244,8942,R
Church Street,-65.16483244,8943,L
Eighth Avenue,-67.09423034,8954,L
Eighth Avenue,-67.09423034,8955,L
Eighth Avenue,-67.09423034,8956,
Fifth Avenue,36.32682595,8957,L
Fifth Avenue,36.32682595,8958,L
First Avenue,36.13537661,8961,L
First Avenue,36.13537661,8962,R
First Avenue,36.13537661,8963,R
Greene Street,40.81508388,8975,
Greenwich Street,1.041626673,8978,R
Greenwich Street,1.041626673,8980,R
Greenwich Street,1.041626673,8982,R
Hudson Street,11.00354086,8987,R
Hudson Street,11.00354086,8993,L
John Street,-57.61932229,9001,L
Lexington Avenue,36.29262973,9004,R
Lexington Avenue,36.29262973,9007,R
Lexington Avenue,36.29262973,9010,R
Madison Avenue,-67.08044517,9012,L
Madison Avenue,-67.08044517,9014,L
Park Avenue,-65.00430363,9029,R
Second Avenue,-66.52260011,9039,R
Second Avenue,-66.52260011,9042,R
Seventh Avenue,36.55247275,9046,R
Sixth Avenue,-1.397181024,9052,L
Sixth Avenue,-1.397181024,9053,L
Sixth Avenue,-1.397181024,9054,R
Sixth Avenue,-1.397181024,9057,R
Sixth Avenue,-1.397181024,9059,R
Sixth Avenue,-1.397181024,9061,R
Sixth Avenue,-1.397181024,9063,R
Sixth Avenue,-1.397181024,9066,R
Sixth Avenue,-1.397181024,9069,L
Third Avenue,-66.61477894,9074,L
Third Avenue,-66.61477894,9079,L
Third Avenue,-66.61477894,9081,L
Third Avenue,-66.61477894,9083,L
West Broadway,40.20016388,9086,R
Bowery,-68.74949449,9101,R
Canal Street,-25.82099198,9102,R
Broadway,14.93141718,9103,
Broadway,14.93141718,9104,
Broadway,14.93141718,9105,R
Columbus Avenue,-66.65381636,9106,R
Columbus Avenue,-66.65381636,9109,R
Fifth Avenue,36.32682595,9116,L
Second Avenue,-66.52260011,9122,L
Second Avenue,-66.52260011,9123,R
Avenue C,-67.24236368,9124,R
Hudson Street,11.00354086,9126,R
Ninth Avenue,35.97238705,9127,L
Park Avenue,-65.00430363,9129,L
Seventh Avenue,36.55247275,9133,L
Park Avenue,-65.00430363,9135,R
Park Avenue,-65.00430363,9136,R
Park Avenue,-65.00430363,9137,R
Park Avenue,-65.00430363,9138,R
Vanderbilt Avenue,37.56859203,9139,R
Vanderbilt Avenue,37.56859203,9140,
Vanderbilt Avenue,37.56859203,9141,R
Vanderbilt Avenue,37.56859203,9142,R
Vanderbilt Avenue,37.56859203,9143,R
West Broadway,40.20016388,9147,L
Broome Street,-68.07041225,9149,L
Seventh Avenue,36.55247275,9152,R
Seventh Avenue,36.55247275,9154,R
Seventh Avenue,36.55247275,9159,R
34th Street,-67.27026792,9164,R
Seventh Avenue,36.55247275,9166,R
Seventh Avenue,36.55247275,9168,L
Seventh Avenue,36.55247275,9171,
Seventh Avenue,36.55247275,9172,L
Seventh Avenue,36.55247275,9173,L
Seventh Avenue,36.55247275,9177,R
Seventh Avenue,36.55247275,9178,R
Seventh Avenue,36.55247275,9179,R
Seventh Avenue,36.55247275,9181,
Seventh Avenue,36.55247275,9182,R
Seventh Avenue,36.55247275,9183,R
Seventh Avenue,36.55247275,9186,R
Seventh Avenue,36.55247275,9192,R
Seventh Avenue,36.55247275,9193,L
Seventh Avenue,36.55247275,9196,L
Seventh Avenue,36.55247275,9197,L
Seventh Avenue,36.55247275,9198,
Seventh Avenue,36.55247275,9203,L
Seventh Avenue,36.55247275,9204,L
Seventh Avenue,36.55247275,9205,L
Seventh Avenue,36.55247275,9211,R
Seventh Avenue,36.55247275,9212,
34th Street,-67.27026792,9300,R
Broadway,14.93141718,9333,L
Broadway,14.93141718,9334,L
Broadway,14.93141718,9336,
Broadway,14.93141718,9344,L
Broadway,14.93141718,9345,
Broadway,14.93141718,9346,L
Broadway,14.93141718,9347,L
Broadway,14.93141718,9358,
Broadway,14.93141718,9359,L
Broadway,14.93141718,9360,
Broadway,14.93141718,9361,
